speech,labels
"[1.07920251e-03 3.00959335e-03 8.20937101e-03 6.17528148e-03
 3.44184004e-02 9.98578370e-01 1.13338165e+01 2.85503197e+01
 3.09916534e+01 5.10245705e+01 4.16444206e+01 1.33092346e+01
 6.50044098e+01 2.49512520e+01 1.23445153e+00 4.75528389e-01
 3.48858953e-01 3.49767298e-01 8.91586721e-01 3.44859004e+00
 2.92196488e+00 7.99680614e+00 3.13976345e+01 4.79039383e+00
 7.99322128e-01 2.80481172e+00 2.02954650e+00 4.75969672e-01
 1.66533038e-01 4.34804484e-02 6.98587969e-02 1.73958004e-01
 9.97160077e-01 6.46368980e-01 4.60820794e-01 3.18501234e-01
 6.44829154e-01 1.05874693e+00 2.21304727e+00 3.39460111e+00
 1.25192940e+00 5.05705535e-01 4.04378712e-01 3.71643543e-01
 3.62508953e-01 1.53624147e-01 7.90787488e-03 8.49987753e-03
 9.79774911e-03 8.89791846e-02 5.34117185e-02 7.44702993e-03
 4.06623483e-02 1.28319338e-01 2.24470735e-01 2.26423293e-01
 6.71633840e-01 9.73692238e-01 1.34071302e+00 1.01317673e+01
 3.76782179e+00 5.62748462e-02 4.76613827e-02 5.87279648e-02
 8.92899409e-02 1.23881899e-01 4.31514494e-02 5.23824617e-02
 2.26879418e-01 1.03253722e+00 5.00593364e-01 1.44322753e-01
 2.14083400e-02 6.89670956e-03 9.97492857e-03 8.37683957e-03
 1.00564864e-02 1.11989394e-01 1.71378195e-01 1.58582777e-01
 2.14059815e-01 3.13862354e-01 3.65350246e-01 3.58894676e-01
 4.56405669e-01 4.75898534e-01 3.07429790e-01 1.18495852e-01
 8.08195099e-02 1.41955912e-02 8.36420432e-03 3.30331475e-02
 1.39504531e-02 9.22714639e-03 6.75267866e-03 7.14110164e-03
 4.10087220e-02 4.74601761e-02 4.85427864e-02 3.94979268e-02
 3.74414399e-02 4.42391820e-02 5.38302027e-03 1.30183471e-03
 4.60528769e-04 3.22394917e-04 1.29700499e-03 1.59630959e-03
 3.86943505e-03 5.70009882e-03 9.70464316e-04 1.23347482e-03
 8.38981068e-04 7.60941257e-05 1.67867183e-04 6.73213624e-04
 1.23770081e-03 5.55477920e-04 1.88806720e-04 2.71737954e-04
 2.09346792e-04 4.18255193e-04 7.16323557e-04 5.29822311e-04
 3.67386994e-04 2.86167546e-04 2.76470586e-04 3.05839749e-05]",surprised
"[3.98210017e-03 1.32310493e-02 2.10689511e-02 1.26177343e-02
 4.05135453e-02 1.92375600e-01 2.04291606e+00 1.11701012e+01
 2.11115665e+01 3.52739830e+01 1.10586678e+02 4.13829002e+01
 2.14638538e+01 7.11301148e-01 5.17960489e-01 9.62280035e-01
 9.96756256e-01 8.96942079e-01 7.53548324e-01 2.52500844e+00
 9.24276352e-01 7.37523794e-01 5.51214516e-01 2.67754823e-01
 3.52536231e-01 1.75296903e-01 3.92399915e-02 9.71630123e-03
 7.21079623e-03 6.20722026e-03 4.05579200e-03 7.23716244e-02
 2.71325994e+00 1.85430491e+00 1.41796842e-01 5.01648843e-01
 1.49496615e+00 9.13762033e-01 1.66940033e-01 6.20353341e-01
 2.47622684e-01 1.07453717e-02 7.86312949e-03 1.50056491e-02
 2.34666048e-03 1.61071203e-03 5.10768443e-02 6.14692830e-02
 2.33081523e-02 2.41242046e-03 1.44372173e-02 5.22243194e-02
 1.53615251e-02 2.73065139e-02 7.53884837e-02 5.81456088e-02
 1.65442657e-02 4.63753678e-02 1.86788872e-01 6.03897758e-02
 6.41070679e-03 8.30832776e-03 9.25540924e-03 3.06293499e-02
 2.13816419e-01 5.08840382e-02 1.14315348e-02 4.49616909e-02
 5.44188730e-02 2.88450569e-01 7.45665133e-02 1.50406165e-02
 1.92306731e-02 1.25751393e-02 6.73664315e-03 4.86707222e-03
 2.36510299e-03 1.85903475e-01 2.33742669e-01 4.61402982e-02
 1.13619424e-01 1.77078769e-01 2.87753731e-01 1.36405945e-01
 2.67499596e-01 1.47788808e-01 1.69964924e-01 1.34416685e-01
 1.22769974e-01 2.26181280e-02 7.51193101e-03 1.12082427e-02
 1.34752197e-02 8.47876444e-03 5.79845905e-03 2.09675892e-03
 1.29466772e-03 4.91576456e-03 7.12525472e-03 5.72019583e-03
 1.57616998e-03 5.82268287e-04 3.43855616e-04 8.89102812e-05
 6.91113746e-05 7.01228637e-05 1.37664014e-04 1.55291884e-04
 1.57972405e-04 5.44305833e-04 1.92642212e-04 4.08082742e-05
 3.01843011e-05 1.84754463e-05 1.96526744e-05 1.08057553e-04
 1.55201502e-04 8.61867520e-05 3.88056324e-05 3.45281587e-05
 4.26405859e-05 7.06271021e-05 1.24640661e-04 1.12741334e-04
 1.61846285e-04 9.95793744e-05 7.37934388e-05 5.56101941e-06]",surprised
"[1.62115227e-03 5.13784215e-03 1.48215992e-02 1.55060673e-02
 3.34089510e-02 7.35033154e-01 1.21041889e+01 1.74933815e+01
 1.02640915e+01 1.40711288e+01 9.71954346e+00 9.80942345e+00
 2.50878239e+01 2.21863003e+01 4.78562975e+00 1.49533951e+00
 6.45685852e-01 4.58978891e-01 1.19432485e+00 3.71076441e+00
 2.94178557e+00 3.95766258e+00 2.83017015e+00 6.32333398e-01
 1.17870796e+00 2.66141939e+00 1.90804803e+00 3.11974645e+00
 2.54305315e+00 6.63678169e-01 2.47459099e-01 5.48978448e-01
 1.39148664e+00 1.54768491e+00 1.25851631e+00 1.83429968e+00
 6.67015600e+00 1.51984758e+01 1.82097874e+01 9.98012352e+00
 4.25450563e+00 1.85174847e+00 6.22998297e-01 2.26526484e-01
 1.82872593e-01 2.91826457e-01 5.62632143e-01 1.19371974e+00
 1.77432811e+00 1.39868760e+00 3.70743692e-01 6.54074848e-01
 1.32935143e+00 1.33777952e+00 1.08680081e+00 7.74290979e-01
 4.95424032e-01 5.05572855e-01 2.21571356e-01 1.33249313e-01
 1.19695634e-01 3.08678806e-01 5.36184788e-01 4.81193870e-01
 3.48130077e-01 2.05887929e-01 1.48217201e-01 5.46500146e-01
 1.18574834e+00 6.19695902e-01 3.20561409e-01 3.15532476e-01
 2.74201930e-01 7.09656700e-02 6.10779114e-02 8.77574533e-02
 8.58640075e-02 1.05385169e-01 1.70154884e-01 5.03293157e-01
 9.55717981e-01 7.31299222e-01 6.91364765e-01 6.32962227e-01
 5.45881271e-01 2.25664482e-01 3.05678308e-01 2.66817480e-01
 1.38901502e-01 9.81829762e-02 2.97709741e-02 2.04473604e-02
 5.35091478e-03 4.84947395e-03 5.44316368e-03 5.06507512e-03
 4.24008071e-03 1.56085528e-02 2.76589859e-02 3.02538667e-02
 3.14142555e-02 1.72945783e-02 1.10063720e-02 9.87217668e-03
 1.60261150e-03 2.84813903e-03 1.16450926e-02 4.70800698e-02
 1.04134157e-02 3.23862433e-02 2.57840697e-02 9.96955298e-03
 5.82462456e-03 1.44244486e-03 4.06181673e-04 3.10628355e-04
 4.28762607e-04 3.62660503e-04 3.25582107e-04 3.87681328e-04
 4.66324069e-04 3.43336840e-04 4.73786378e-04 3.02061235e-04
 3.57771962e-04 1.90321749e-04 1.03098195e-04 1.49374282e-05]",surprised
"[1.23242475e-03 2.17974465e-03 5.63009502e-03 8.20711255e-03
 9.57904477e-03 1.49641380e-01 4.14369392e+00 9.20519161e+00
 7.70938396e+00 5.77591991e+00 3.66045570e+00 6.38803768e+00
 1.35229616e+01 9.18451977e+00 2.23469138e+00 1.03066826e+00
 1.76372439e-01 2.00968087e-02 2.47435477e-02 9.39002186e-02
 7.68051967e-02 1.57999471e-01 4.83934850e-01 3.76660794e-01
 6.48493707e-01 1.77336097e+00 2.77397919e+00 3.22529340e+00
 2.17320108e+00 6.33531451e-01 1.93083480e-01 5.43354869e-01
 7.71948516e-01 3.63987029e-01 3.13699961e-01 3.78149360e-01
 2.78421688e+00 4.74496365e+00 5.64486456e+00 7.89258909e+00
 5.43102026e+00 2.63558507e+00 1.01819408e+00 2.91549206e-01
 2.85556048e-01 2.84356385e-01 4.65383530e-01 8.48348856e-01
 1.40211368e+00 1.62173033e+00 1.17961049e+00 1.52100003e+00
 1.57503700e+00 2.04924536e+00 2.34201884e+00 1.19625866e+00
 1.22749150e+00 1.19431472e+00 4.22076941e-01 2.72714823e-01
 1.34606987e-01 1.52418464e-01 3.72627795e-01 2.16489956e-01
 1.45115122e-01 9.35135707e-02 8.19539279e-02 7.89051428e-02
 5.08085079e-02 4.87045012e-02 2.75284983e-02 2.64791008e-02
 2.43416261e-02 1.62628591e-02 4.53822911e-02 4.49764021e-02
 3.27385813e-02 5.07466421e-02 2.26702526e-01 3.07491064e-01
 2.86054045e-01 1.86175436e-01 2.49518052e-01 2.34882414e-01
 2.66778260e-01 1.26374558e-01 7.11222962e-02 4.75681722e-02
 4.82194535e-02 2.10316963e-02 3.80375586e-03 4.70688660e-03
 1.53564638e-03 2.63520516e-03 4.08338150e-03 5.09256916e-03
 4.52879258e-03 4.32362547e-03 7.04223709e-03 9.55723505e-03
 9.45489109e-03 5.40325744e-03 4.61588381e-03 2.59014568e-03
 9.59864410e-04 9.01850406e-04 9.93477274e-03 1.59703270e-02
 7.70802191e-03 1.45440297e-02 1.19352797e-02 1.37966648e-02
 6.60211081e-03 9.35127435e-04 3.63926258e-04 4.89098660e-04
 3.71972536e-04 5.11882245e-04 2.36117063e-04 3.85581894e-04
 7.34091736e-04 1.07350724e-03 9.94319213e-04 4.42639954e-04
 3.40481900e-04 1.77279580e-04 8.47606716e-05 9.31071281e-06]",surprised
"[1.63903087e-03 3.51586635e-03 1.75489429e-02 2.75284033e-02
 5.77638447e-02 7.57784367e-01 1.23110104e+01 4.14771423e+01
 1.98373222e+01 5.45933151e+00 7.56228113e+00 1.00631170e+01
 3.43688049e+01 1.90994148e+01 4.03928250e-01 2.82548189e-01
 1.56293058e+00 2.69565725e+00 3.01906586e+00 2.17049217e+00
 8.38322461e-01 1.96560383e+00 2.80882430e+00 9.31813836e-01
 7.46947587e-01 3.24206734e+00 8.17905140e+00 2.68602085e+00
 5.67014217e-01 1.33503526e-01 8.75315070e-02 1.81896493e-01
 3.61266464e-01 5.04633009e-01 6.22929335e-01 4.81404394e-01
 1.05025136e+00 7.96488285e-01 9.37132955e-01 2.72496343e+00
 9.90009785e-01 2.56554216e-01 3.33258137e-02 8.40406492e-03
 3.30680260e-03 3.73204821e-03 1.88427120e-02 2.53399722e-02
 2.60805599e-02 8.04312900e-02 3.08940232e-01 2.37684727e-01
 3.70016515e-01 3.28876585e-01 2.43542790e-01 1.87748656e-01
 4.83347327e-01 3.80626589e-01 1.26427814e-01 6.25341013e-02
 4.81644049e-02 7.37752616e-02 9.56880450e-02 3.33562270e-02
 1.62526611e-02 1.85902826e-02 2.25157626e-02 8.31814557e-02
 2.10372239e-01 3.97171676e-01 3.01219404e-01 8.97991359e-02
 1.35298548e-02 7.19806366e-03 7.57662505e-02 7.56295845e-02
 1.40811699e-02 1.18205175e-02 2.40244623e-02 2.42346767e-02
 1.72837421e-01 3.26801956e-01 1.36987972e+00 6.85826540e-01
 1.48773491e-01 2.09566638e-01 2.71223307e-01 1.19364597e-01
 9.40927863e-02 3.07448022e-02 3.68737988e-02 7.19709918e-02
 3.41914408e-02 2.36764140e-02 2.48519257e-02 8.52211118e-02
 1.38293877e-01 1.41925231e-01 8.79114643e-02 9.12999287e-02
 6.77493587e-02 3.04754172e-02 1.47761228e-02 1.91976968e-02
 5.35806688e-03 7.89869390e-03 4.59611118e-02 7.07129464e-02
 3.36978845e-02 7.10757151e-02 6.97737560e-02 9.64574218e-02
 4.30817902e-02 9.65678785e-03 6.82068989e-03 1.97678003e-02
 2.54304074e-02 1.76360831e-02 9.63418745e-03 3.19720781e-03
 3.50923184e-03 4.18123370e-03 1.16275977e-02 3.84622416e-03
 3.18903546e-03 1.86179322e-03 1.08035083e-03 1.09898574e-04]",surprised
"[1.89333933e-03 2.82910094e-03 8.02800991e-03 8.74061696e-03
 4.17994335e-02 2.67667961e+00 1.87325630e+01 2.10647354e+01
 4.69385490e+01 3.78753815e+01 4.86371765e+01 1.42960310e+01
 1.07386990e+01 1.62244682e+01 3.77953768e+00 7.30561838e-02
 8.70555714e-02 1.36248976e-01 3.24857235e-01 1.15228295e+00
 8.05167556e-01 8.05607736e-01 1.70085502e+00 1.32290816e+00
 1.48577464e+00 1.85909235e+00 1.83301580e+00 2.39470601e+00
 1.08765399e+00 1.43850476e-01 9.27472040e-02 3.21335942e-01
 8.74237835e-01 1.13689804e+00 1.22191560e+00 8.75537574e-01
 1.24921405e+00 9.81468558e-01 7.16300368e-01 8.92329156e-01
 7.74311960e-01 4.81006116e-01 1.18366681e-01 1.37825236e-02
 1.22709405e-02 3.77623476e-02 1.78893566e-01 3.46358895e-01
 2.11040974e-01 5.20036854e-02 3.32581289e-02 9.79656354e-02
 2.56628811e-01 1.87017858e-01 1.24227442e-01 7.87687004e-02
 4.82158400e-02 3.11092660e-02 3.07309665e-02 3.09831146e-02
 2.61710864e-02 1.07510043e-02 3.13449390e-02 2.61428878e-02
 1.71877872e-02 2.83525512e-02 3.89490202e-02 3.77936438e-02
 4.68022712e-02 6.08087741e-02 3.83897796e-02 2.67680865e-02
 1.17685236e-02 5.17767761e-03 7.64829107e-03 5.14831115e-03
 9.84310056e-04 1.46164820e-02 8.27005804e-02 9.74399373e-02
 1.09680369e-01 1.86801970e-01 6.91665411e-01 2.97570050e-01
 1.06056713e-01 5.63107431e-02 1.13752924e-01 1.28317088e-01
 1.92885444e-01 4.87532318e-02 2.39419937e-02 3.29539701e-02
 5.27608804e-02 7.25156367e-02 4.34753150e-02 7.86529109e-02
 9.31153819e-02 1.44828930e-01 2.38546029e-01 2.16235936e-01
 1.38653532e-01 8.64863470e-02 1.11196022e-02 4.76714317e-03
 1.03960335e-02 1.44250439e-02 2.53258348e-02 8.97609219e-02
 3.81678119e-02 7.09534660e-02 5.25213629e-02 6.95171207e-02
 5.84663004e-02 1.53495371e-02 9.76039097e-03 8.79842788e-03
 1.49785811e-02 9.64334700e-03 9.44072846e-03 5.45959827e-03
 5.05542988e-03 7.02949194e-03 1.25858234e-02 6.34714076e-03
 5.42330509e-03 3.76493996e-03 1.68349838e-03 1.72882807e-04]",surprised
"[3.14637343e-03 4.44475794e-03 2.07353905e-02 2.11287979e-02
 5.94040304e-02 3.04640269e+00 5.88834496e+01 4.57144394e+01
 1.10410042e+01 1.39538412e+01 9.05747128e+00 7.08833694e+00
 1.19410305e+01 8.78931808e+00 2.31306505e+00 8.23656321e-01
 8.25195462e-02 1.65265929e-02 5.36706969e-02 2.51431376e-01
 4.02304590e-01 3.16885263e-01 2.58371919e-01 2.57555485e-01
 4.16708618e-01 8.14416707e-01 1.63142312e+00 2.61178732e+00
 2.03803182e+00 4.50983524e-01 3.16026285e-02 7.58275092e-02
 1.11055188e-01 9.45729092e-02 1.98027804e-01 1.95442557e-01
 5.85360765e-01 8.25664401e-01 5.96817732e-01 1.12162971e+00
 1.21043885e+00 7.48760641e-01 9.43974078e-01 4.95266765e-01
 4.98037599e-02 3.20389234e-02 4.64206003e-02 7.29291812e-02
 6.28248230e-02 1.15989499e-01 5.29580563e-02 8.22173432e-02
 2.12774336e-01 6.78639412e-01 3.17036152e-01 1.05937578e-01
 8.41783658e-02 6.09163344e-02 5.26998006e-02 9.37135071e-02
 7.73309469e-02 1.06424011e-01 2.94077009e-01 1.10093549e-01
 9.20867920e-02 1.08130373e-01 1.09542891e-01 7.62341619e-02
 1.02098227e-01 1.09087147e-01 3.67421359e-02 3.99294794e-02
 2.24538650e-02 4.97315405e-03 3.69928754e-03 3.29461740e-03
 5.18875849e-03 4.86960821e-02 1.43064886e-01 3.92092317e-01
 4.51137692e-01 7.86307991e-01 6.88898206e-01 1.31297433e+00
 7.75826335e-01 4.13172185e-01 3.12761098e-01 1.99609175e-01
 3.21536213e-01 1.41998276e-01 2.73404401e-02 2.09407303e-02
 1.31367343e-02 1.45670520e-02 5.91022708e-03 1.11200996e-02
 2.95536481e-02 8.06522667e-02 6.29550815e-02 4.88166399e-02
 4.44598161e-02 4.08820286e-02 1.30609050e-02 6.92963693e-03
 1.82324904e-03 2.55777128e-03 2.00633872e-02 5.69740422e-02
 4.67898026e-02 3.89394946e-02 4.26226370e-02 2.48039570e-02
 1.16158826e-02 5.78351691e-03 2.11579609e-03 7.68809812e-03
 7.38428999e-03 6.38347957e-03 2.47636391e-03 2.99917208e-03
 2.58778012e-03 3.61056486e-03 4.85130213e-03 1.82295300e-03
 1.41923199e-03 1.35455176e-03 9.56528995e-04 7.96703243e-05]",surprised
"[1.58736261e-03 3.03905108e-03 1.42799094e-02 1.39299780e-02
 3.54260504e-02 1.74441540e+00 3.01791534e+01 1.95161171e+01
 8.28921509e+00 7.47791100e+00 6.41942215e+00 4.56706047e+00
 5.30772448e+00 4.92302370e+00 1.82047915e+00 6.07094288e-01
 2.97565788e-01 2.50546068e-01 1.69209266e+00 6.11428881e+00
 1.38127780e+00 5.00850022e-01 1.18087280e+00 4.44610298e-01
 3.70311141e-01 5.44629514e-01 5.72174668e-01 4.93553191e-01
 2.22833186e-01 5.67122102e-02 8.79603922e-02 2.27680057e-01
 4.98851120e-01 3.37767839e-01 1.93857893e-01 2.87809223e-01
 1.15803552e+00 2.18340421e+00 5.05350351e+00 4.67431259e+00
 2.04565024e+00 5.29711306e-01 1.33787319e-01 1.31396474e-02
 5.97702572e-03 1.07759051e-02 2.77697109e-02 6.28573969e-02
 1.21404506e-01 2.01217175e-01 6.69331253e-02 6.80402741e-02
 6.44106343e-02 7.23412037e-02 8.07821974e-02 4.97597270e-02
 7.63363019e-02 6.34494945e-02 1.85498614e-02 1.09441839e-02
 1.46912625e-02 2.41176318e-02 7.37700760e-02 4.38913703e-02
 3.30458805e-02 2.27879547e-02 9.82248690e-03 2.48399563e-02
 3.59113179e-02 2.99053807e-02 1.70494672e-02 2.54853796e-02
 1.16098830e-02 2.18928466e-03 2.00528209e-03 3.51216923e-03
 3.49634979e-03 4.54605892e-02 9.95720550e-02 4.07099009e-01
 5.36842406e-01 9.62441564e-01 1.86943483e+00 8.09224188e-01
 5.63957334e-01 3.55236709e-01 3.44858140e-01 2.11651742e-01
 1.96328282e-01 7.88138807e-02 2.16324106e-02 4.21375111e-02
 2.67510861e-02 2.92828381e-02 1.32553503e-02 2.87779327e-02
 5.48887067e-02 6.18654005e-02 1.02008142e-01 8.50537494e-02
 3.14843841e-02 3.04650143e-02 1.46572208e-02 5.97573631e-03
 2.14667851e-03 3.74329463e-03 2.39509940e-02 8.50974992e-02
 5.85253313e-02 7.61234164e-02 5.77679090e-02 2.41019074e-02
 6.22578198e-03 2.67201569e-03 4.15149098e-03 9.83592216e-03
 1.38438763e-02 8.01753905e-03 3.61009734e-03 1.15073391e-03
 8.19329056e-04 1.35318411e-03 3.14850616e-03 1.76205684e-03
 9.00337356e-04 7.49352854e-04 4.02044650e-04 3.38886639e-05]",surprised
"[1.87767798e-03 3.35703441e-03 2.13122051e-02 3.29923034e-02
 4.13897336e-02 5.49521804e-01 1.42874908e+01 3.62054329e+01
 1.98009892e+01 9.52935028e+00 4.29878283e+00 2.82106709e+00
 3.04686999e+00 2.44382668e+00 1.15651464e+00 8.87598336e-01
 8.95911932e-01 1.38014174e+00 1.31209123e+00 6.44706070e-01
 1.03583261e-01 5.24957657e-01 9.97125030e-01 1.03639925e+00
 1.07459795e+00 2.59732127e-01 8.25000554e-02 1.69441849e-01
 6.59721494e-01 7.93225288e-01 5.71606338e-01 7.99550831e-01
 1.15080464e+00 4.80774671e-01 2.08436832e-01 3.74097753e+00
 1.38355389e+01 1.03431568e+01 3.80959392e+00 7.92526901e-01
 2.66562790e-01 7.52827525e-02 1.00689948e-01 1.29394978e-01
 1.11851972e-02 5.67554217e-03 1.11796148e-02 3.10751069e-02
 2.25763738e-01 2.28811502e-01 7.92083666e-02 1.36768565e-01
 1.35973096e-01 3.32008362e-01 3.95012289e-01 1.26746088e-01
 9.63484049e-02 6.00445569e-02 8.18776786e-02 1.79598287e-01
 5.91400899e-02 2.65412666e-02 6.76005781e-02 3.19615491e-02
 1.73540041e-02 2.17430275e-02 3.30701321e-02 2.72593629e-02
 4.14772257e-02 8.69383663e-02 6.56275228e-02 3.50763611e-02
 1.88533533e-02 3.28134652e-03 1.86466076e-03 1.41156977e-03
 1.44782453e-03 1.04134930e-02 4.50541154e-02 2.65083104e-01
 4.41353768e-01 2.67581761e-01 1.11248031e-01 2.49313265e-02
 1.68205947e-02 1.95713583e-02 1.90791413e-02 6.08353969e-03
 7.45726563e-03 9.51322168e-03 1.40034361e-02 5.27986698e-02
 1.40848514e-02 6.11381792e-03 2.48899288e-03 2.80052167e-03
 5.78852138e-03 9.05137230e-03 1.35851819e-02 9.13120713e-03
 8.08753725e-03 6.66026073e-03 6.11591525e-03 4.19794349e-03
 1.19121559e-03 1.52941328e-03 3.77701293e-03 1.63936038e-02
 2.91793551e-02 8.29090625e-02 6.90260082e-02 1.58934265e-01
 6.05245531e-02 7.53851514e-03 2.16470961e-03 1.88266626e-03
 2.80449074e-03 1.96225219e-03 2.14258325e-03 3.50493705e-03
 2.82295491e-03 2.15207483e-03 3.50720924e-03 2.25623767e-03
 1.27449387e-03 9.67993983e-04 1.03253080e-03 1.07254848e-04]",surprised
"[1.50697131e-03 3.10744252e-03 1.76979713e-02 1.67031195e-02
 4.14014161e-02 1.31018782e+00 2.31575165e+01 3.21790657e+01
 1.62886333e+01 9.39641094e+00 5.59597874e+00 4.04021978e+00
 7.32732868e+00 7.93641472e+00 3.46717620e+00 2.43379307e+00
 4.38977569e-01 7.63451234e-02 1.07924059e-01 4.91955191e-01
 6.72994435e-01 1.23620296e+00 3.55034351e+00 2.08744478e+00
 7.94626594e-01 1.69941735e+00 4.12688065e+00 1.13668203e+01
 5.91845179e+00 1.46749830e+00 1.49189377e+00 1.61767018e+00
 1.07846642e+00 1.02597344e+00 4.00661755e+00 1.37198341e+00
 1.07822108e+00 1.68260992e+00 1.66502953e+00 1.52670789e+00
 1.07566583e+00 1.31240857e+00 1.05462253e-01 7.57590728e-03
 5.77541208e-03 1.71292275e-02 1.63094714e-01 2.08783612e-01
 7.86943585e-02 1.34174163e-02 2.77249813e-02 2.95014560e-01
 5.21362901e-01 2.52910942e-01 1.18827626e-01 1.92164838e-01
 9.05690193e-01 6.27542377e-01 7.01996610e-02 1.26204835e-02
 2.19965558e-02 9.35986489e-02 3.95886414e-02 3.47997732e-02
 5.22095636e-02 2.93232799e-02 3.63953747e-02 8.69175494e-02
 5.88220917e-02 6.26813099e-02 5.76232970e-02 2.98449956e-02
 1.67000405e-02 3.89288156e-03 1.64595456e-03 1.45353889e-03
 3.06539680e-03 1.52006708e-02 1.01963647e-01 3.00159991e-01
 2.78843075e-01 1.12889558e-01 2.33149994e-02 1.99075285e-02
 4.76648398e-02 2.19377037e-02 1.29231345e-02 9.29496717e-03
 1.73609164e-02 6.01628833e-02 4.48032655e-02 1.96139216e-02
 7.01397704e-03 8.54774006e-03 3.76488059e-03 3.95007804e-03
 8.34326260e-03 1.77242476e-02 1.74231473e-02 1.60095282e-02
 1.26911625e-02 7.19690137e-03 5.16453339e-03 3.65277100e-03
 2.29755440e-03 2.41555483e-03 9.44467727e-03 5.40933982e-02
 3.81484851e-02 4.05161344e-02 4.10772078e-02 5.67809716e-02
 3.28694806e-02 6.57044118e-03 4.24627913e-03 4.30785306e-03
 5.93595952e-03 4.06588335e-03 4.20558406e-03 2.56919861e-03
 3.54940211e-03 3.62743810e-03 6.07928028e-03 3.62292491e-03
 2.17758655e-03 3.12832766e-03 2.81304633e-03 1.17644980e-04]",surprised
"[3.54036014e-03 7.34447315e-03 1.16616115e-02 1.10802455e-02
 1.47755323e-02 1.19924033e+00 2.60575199e+01 1.65421581e+01
 3.00993538e+00 4.20878857e-01 4.58216697e-01 7.68243730e-01
 3.19511819e+00 4.81407785e+00 1.77464736e+00 7.96386898e-01
 4.88012314e-01 2.39050105e-01 8.63791466e-01 4.24216890e+00
 3.04400039e+00 2.95705259e-01 3.12997907e-01 1.21225870e+00
 2.16271210e+00 2.73560333e+00 7.19260931e+00 1.39238205e+01
 8.34006882e+00 1.06856203e+00 2.72226840e-01 3.44786018e-01
 1.00756061e+00 6.90867245e-01 2.72452950e-01 1.76730633e-01
 4.25909519e-01 5.33725619e-01 6.61024451e-01 9.17795718e-01
 6.81661785e-01 4.10536021e-01 8.48439410e-02 8.34679697e-03
 2.65829428e-03 5.19044464e-03 4.73064035e-02 2.88859069e-01
 3.29051316e-01 5.38029522e-02 1.08261975e-02 4.39732559e-02
 2.76501089e-01 2.16728255e-01 4.99432981e-02 3.14516574e-02
 5.18187545e-02 5.52604534e-02 8.30882695e-03 1.17330132e-02
 1.46707566e-02 2.54006293e-02 7.10221604e-02 6.18772954e-02
 6.17123842e-02 7.39741549e-02 3.99063587e-01 6.27024710e-01
 1.57853320e-01 1.87308803e-01 1.52942210e-01 1.49068505e-01
 1.84131622e-01 6.11560307e-02 2.20935140e-02 2.82369275e-02
 2.78353915e-02 4.23084497e-02 7.88726583e-02 3.05439383e-01
 5.49578130e-01 1.48857498e+00 1.08838260e+00 4.64568466e-01
 4.90822554e-01 4.38347012e-01 3.73849064e-01 2.39840224e-01
 2.62119949e-01 1.85422912e-01 4.40165192e-01 1.59615859e-01
 2.98871305e-02 7.02199154e-03 6.71926932e-03 8.53765476e-03
 1.30388523e-02 3.32907550e-02 2.97188237e-02 3.36705633e-02
 2.85259578e-02 1.65319741e-02 1.17299696e-02 1.03591634e-02
 4.89707431e-03 1.51048938e-03 2.63445568e-03 4.06819303e-03
 1.16337342e-02 3.75429355e-02 3.54850218e-02 2.28087455e-02
 8.73744395e-03 1.07588491e-03 1.52101414e-03 3.19222640e-03
 3.78264301e-03 3.06847692e-03 1.31719757e-03 7.96543027e-04
 6.53510971e-04 4.82217409e-04 1.15525501e-03 6.21331565e-04
 6.09174196e-04 4.40061791e-04 3.92073911e-04 2.56005314e-05]",surprised
